,sofifa_id,club_15,overall_15,passing_15,defending_15,pace_15,shooting_15,physic_15,club_16,overall_16,passing_16,defending_16,pace_16,shooting_16,physic_16,club_17,overall_17,passing_17,defending_17,pace_17,shooting_17,physic_17,club_18,overall_18,passing_18,defending_18,pace_18,shooting_18,physic_18,club_19,overall_19,passing_19,defending_19,pace_19,shooting_19,physic_19,club_20,overall_20,passing_20,defending_20,pace_20,shooting_20,physic_20
1002,193571,Inter,70.0,67.0,67.0,79.0,54.0,65.0,Inter,73.0,72.0,68.0,76.0,56.0,69.0,Sampdoria,74.0,72.0,64.0,78.0,56.0,67.0,Sampdoria,73.0,71.0,63.0,77.0,56.0,67.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1003,198776,Crystal Palace,70.0,65.0,41.0,78.0,61.0,62.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,70.0,65.0,42.0,66.0,61.0,57.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1004,204884,Olympique de Marseille,70.0,56.0,68.0,79.0,28.0,73.0,Olympique de Marseille,76.0,60.0,76.0,77.0,47.0,79.0,AS Monaco,75.0,61.0,72.0,77.0,47.0,76.0,Manchester City,78.0,70.0,74.0,82.0,48.0,79.0,Manchester City,81.0,76.0,77.0,82.0,52.0,79.0,Manchester City,80.0,77.0,77.0,81.0,51.0,77.0
1005,207994,OGC Nice,70.0,60.0,27.0,80.0,66.0,51.0,0,0.0,0.0,0.0,0.0,0.0,0.0,OGC Nice,70.0,63.0,36.0,74.0,71.0,57.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1006,219848,RC Celta,70.0,56.0,75.0,68.0,35.0,58.0,0,0.0,0.0,0.0,0.0,0.0,0.0,RC Celta,70.0,59.0,73.0,65.0,36.0,60.0,0,0.0,0.0,0.0,0.0,0.0,0.0,RC Celta,70.0,59.0,70.0,67.0,39.0,66.0,RC Celta,72.0,64.0,72.0,64.0,43.0,65.0
1007,188554,Real Betis,70.0,69.0,29.0,76.0,69.0,61.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1008,199464,Olympique Lyonnais,70.0,50.0,70.0,61.0,28.0,75.0,Olympique Lyonnais,73.0,57.0,73.0,69.0,38.0,76.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1009,200536,Hertha BSC,70.0,64.0,66.0,87.0,49.0,73.0,Borussia Mönchengladbach,72.0,66.0,69.0,87.0,49.0,72.0,Borussia Mönchengladbach,73.0,66.0,69.0,87.0,49.0,72.0,TSG 1899 Hoffenheim,74.0,67.0,69.0,87.0,50.0,71.0,TSG 1899 Hoffenheim,78.0,72.0,72.0,87.0,51.0,72.0,Borussia Dortmund,82.0,76.0,74.0,90.0,52.0,76.0
1010,208135,Stade Rennais FC,70.0,64.0,64.0,69.0,68.0,72.0,Stade Rennais FC,73.0,71.0,69.0,66.0,70.0,77.0,Watford,78.0,73.0,71.0,71.0,71.0,79.0,Watford,78.0,73.0,74.0,66.0,71.0,81.0,Watford,81.0,73.0,79.0,67.0,74.0,83.0,Watford,81.0,73.0,79.0,69.0,74.0,82.0
1011,189615,West Ham United,70.0,68.0,68.0,81.0,55.0,62.0,West Ham United,73.0,70.0,72.0,78.0,56.0,65.0,West Ham United,76.0,71.0,73.0,78.0,59.0,67.0,West Ham United,76.0,72.0,73.0,76.0,59.0,68.0,West Ham United,76.0,74.0,74.0,73.0,59.0,69.0,West Ham United,76.0,73.0,74.0,71.0,59.0,67.0
1012,193337,Inter,70.0,70.0,59.0,82.0,62.0,70.0,Torino,72.0,70.0,70.0,83.0,61.0,74.0,Torino,73.0,70.0,69.0,80.0,63.0,71.0,Torino,73.0,70.0,69.0,80.0,63.0,69.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1013,193686,Sampdoria,70.0,54.0,72.0,71.0,38.0,73.0,Sampdoria,72.0,53.0,75.0,70.0,39.0,73.0,Sampdoria,72.0,53.0,75.0,68.0,39.0,72.0,Sampdoria,72.0,53.0,75.0,68.0,39.0,71.0,Sampdoria,72.0,54.0,74.0,68.0,39.0,71.0,Sampdoria,69.0,54.0,71.0,63.0,39.0,68.0
1014,194753,Juventus,70.0,69.0,66.0,61.0,54.0,71.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1015,198726,Atalanta,70.0,52.0,30.0,82.0,70.0,66.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1016,202547,Paris Saint-Germain,70.0,60.0,28.0,81.0,69.0,67.0,AS Saint-Étienne,73.0,69.0,29.0,79.0,73.0,67.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1017,203910,Leicester City,70.0,67.0,29.0,74.0,69.0,58.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1018,204307,Borussia Mönchengladbach,70.0,66.0,71.0,73.0,39.0,63.0,Borussia Mönchengladbach,75.0,68.0,75.0,73.0,40.0,67.0,Borussia Mönchengladbach,76.0,70.0,75.0,73.0,49.0,68.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1019,189436,Sassuolo,70.0,53.0,73.0,50.0,38.0,67.0,Sassuolo,72.0,50.0,75.0,50.0,34.0,68.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1020,191066,SV Werder Bremen,70.0,65.0,69.0,66.0,56.0,67.0,SV Werder Bremen,72.0,66.0,71.0,65.0,59.0,72.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1021,201042,LOSC Lille,70.0,65.0,68.0,76.0,46.0,71.0,LOSC Lille,75.0,68.0,75.0,75.0,47.0,73.0,AS Monaco,79.0,73.0,77.0,78.0,67.0,78.0,AS Monaco,79.0,74.0,76.0,80.0,67.0,79.0,AS Monaco,80.0,76.0,76.0,79.0,63.0,80.0,Everton,77.0,74.0,73.0,77.0,62.0,79.0
1022,217648,Hertha BSC,70.0,66.0,26.0,77.0,64.0,41.0,Hertha BSC,72.0,66.0,26.0,83.0,60.0,45.0,Hertha BSC,75.0,67.0,36.0,84.0,62.0,45.0,Hertha BSC,75.0,67.0,39.0,85.0,60.0,47.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1023,220150,Montpellier HSC,70.0,62.0,29.0,82.0,65.0,49.0,Montpellier HSC,70.0,63.0,30.0,76.0,66.0,51.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1024,168600,FC Nantes,70.0,66.0,32.0,72.0,68.0,61.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1025,169100,Watford,70.0,61.0,51.0,92.0,61.0,69.0,Watford,66.0,63.0,57.0,90.0,61.0,69.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1026,187048,FC Girondins de Bordeaux,70.0,70.0,63.0,74.0,61.0,61.0,FC Girondins de Bordeaux,71.0,71.0,64.0,71.0,62.0,61.0,FC Girondins de Bordeaux,71.0,71.0,63.0,71.0,62.0,61.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1027,188625,Watford,70.0,52.0,72.0,50.0,31.0,71.0,Watford,71.0,53.0,73.0,49.0,32.0,72.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1028,189271,Arsenal,70.0,68.0,69.0,69.0,53.0,69.0,Arsenal,78.0,70.0,75.0,70.0,54.0,78.0,Arsenal,81.0,70.0,79.0,70.0,54.0,81.0,Arsenal,79.0,67.0,78.0,66.0,52.0,80.0,Valencia CF,79.0,68.0,78.0,71.0,58.0,81.0,Valencia CF,80.0,75.0,78.0,70.0,66.0,77.0
1029,193361,Sampdoria,70.0,70.0,57.0,76.0,57.0,71.0,Sampdoria,74.0,73.0,63.0,76.0,65.0,72.0,Villarreal CF,79.0,77.0,63.0,75.0,70.0,71.0,Villarreal CF,80.0,80.0,63.0,77.0,77.0,73.0,Torino,78.0,78.0,68.0,75.0,76.0,69.0,Bologna,78.0,77.0,67.0,71.0,74.0,68.0
1030,194171,TSG 1899 Hoffenheim,70.0,58.0,35.0,78.0,72.0,52.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1031,201146,SD Eibar,70.0,60.0,68.0,65.0,39.0,78.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1032,205850,Sassuolo,70.0,46.0,28.0,67.0,68.0,69.0,Genoa,71.0,47.0,26.0,67.0,69.0,69.0,Genoa,77.0,49.0,27.0,68.0,76.0,76.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1033,210282,Torino,70.0,64.0,70.0,78.0,58.0,71.0,Torino,79.0,71.0,73.0,92.0,68.0,76.0,Roma,81.0,71.0,74.0,92.0,67.0,75.0,Roma,78.0,71.0,73.0,91.0,67.0,75.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1034,216189,SD Eibar,70.0,63.0,32.0,84.0,63.0,72.0,SD Eibar,73.0,65.0,60.0,86.0,63.0,74.0,SD Eibar,76.0,67.0,68.0,87.0,63.0,79.0,SD Eibar,78.0,69.0,72.0,86.0,63.0,84.0,Athletic Club de Bilbao,78.0,69.0,71.0,84.0,63.0,84.0,Athletic Club de Bilbao,78.0,69.0,73.0,82.0,63.0,83.0
1035,172295,Real Sociedad,70.0,62.0,67.0,73.0,48.0,74.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1036,181456,OGC Nice,70.0,58.0,68.0,71.0,39.0,76.0,OGC Nice,72.0,59.0,72.0,66.0,40.0,76.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1037,186132,Leicester City,70.0,67.0,60.0,70.0,64.0,69.0,Leicester City,72.0,69.0,63.0,68.0,65.0,69.0,Leicester City,80.0,76.0,73.0,68.0,67.0,74.0,Chelsea,79.0,75.0,74.0,66.0,65.0,75.0,Chelsea,79.0,76.0,72.0,63.0,67.0,71.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1038,190674,Stade Rennais FC,70.0,67.0,58.0,77.0,61.0,63.0,Stade Rennais FC,71.0,72.0,64.0,69.0,66.0,71.0,Stade Rennais FC,76.0,74.0,71.0,69.0,64.0,72.0,Stade Rennais FC,77.0,75.0,74.0,71.0,64.0,77.0,Stade Rennais FC,77.0,75.0,75.0,71.0,64.0,78.0,LOSC Lille,78.0,75.0,77.0,70.0,64.0,82.0
1039,193554,West Ham United,70.0,52.0,31.0,83.0,70.0,67.0,West Ham United,75.0,57.0,31.0,77.0,74.0,71.0,West Ham United,76.0,58.0,31.0,79.0,73.0,74.0,West Ham United,75.0,58.0,31.0,73.0,72.0,72.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Stade Rennais FC,74.0,58.0,32.0,71.0,73.0,72.0
1040,200228,Real Betis,70.0,42.0,71.0,56.0,31.0,81.0,Real Betis,72.0,44.0,74.0,52.0,33.0,82.0,Real Betis,79.0,48.0,79.0,43.0,33.0,84.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1041,202935,RCD Espanyol,70.0,52.0,71.0,75.0,29.0,64.0,RCD Espanyol,76.0,55.0,77.0,74.0,30.0,77.0,Villarreal CF,77.0,55.0,76.0,72.0,30.0,77.0,Villarreal CF,77.0,54.0,76.0,70.0,30.0,76.0,Villarreal CF,79.0,55.0,78.0,73.0,30.0,79.0,Olympique de Marseille,78.0,55.0,77.0,71.0,33.0,78.0
1042,207894,TSG 1899 Hoffenheim,70.0,59.0,71.0,64.0,48.0,78.0,TSG 1899 Hoffenheim,74.0,60.0,74.0,64.0,49.0,79.0,Borussia Mönchengladbach,76.0,60.0,75.0,64.0,49.0,79.0,Borussia Mönchengladbach,76.0,64.0,77.0,61.0,49.0,79.0,Borussia Mönchengladbach,76.0,65.0,77.0,53.0,49.0,77.0,Borussia Mönchengladbach,77.0,66.0,79.0,53.0,49.0,77.0
1043,219809,AS Monaco,70.0,64.0,69.0,68.0,46.0,73.0,AS Monaco,72.0,65.0,73.0,69.0,47.0,74.0,AS Monaco,74.0,65.0,74.0,69.0,47.0,76.0,Chelsea,82.0,70.0,81.0,73.0,49.0,83.0,Milan,80.0,69.0,78.0,68.0,48.0,82.0,Chelsea,80.0,69.0,79.0,66.0,48.0,85.0
1044,199986,RCD Espanyol,70.0,60.0,69.0,71.0,40.0,79.0,RCD Espanyol,73.0,66.0,73.0,71.0,52.0,81.0,SD Eibar,72.0,66.0,72.0,67.0,53.0,77.0,SD Eibar,74.0,68.0,75.0,67.0,55.0,79.0,SD Eibar,78.0,71.0,76.0,63.0,55.0,78.0,SD Eibar,77.0,71.0,75.0,59.0,56.0,76.0
1045,207997,SD Eibar,70.0,39.0,72.0,49.0,44.0,77.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1046,172953,Crystal Palace,70.0,56.0,73.0,74.0,33.0,72.0,Crystal Palace,71.0,57.0,74.0,73.0,34.0,73.0,Watford,72.0,57.0,74.0,73.0,34.0,73.0,Watford,72.0,57.0,75.0,68.0,34.0,72.0,Watford,74.0,57.0,74.0,54.0,34.0,69.0,Watford,75.0,57.0,76.0,55.0,34.0,70.0
1047,188334,Sampdoria,70.0,60.0,69.0,78.0,52.0,73.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1048,45129,Bologna,70.0,53.0,29.0,71.0,69.0,63.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1049,45605,Sassuolo,70.0,70.0,62.0,57.0,64.0,69.0,Bologna,70.0,70.0,63.0,54.0,65.0,69.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1050,45721,Borussia Mönchengladbach,70.0,65.0,70.0,50.0,64.0,77.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1051,54018,Hertha BSC,70.0,58.0,76.0,44.0,55.0,80.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1052,112352,FC Nantes,70.0,60.0,69.0,57.0,58.0,80.0,FC Nantes,73.0,63.0,70.0,51.0,59.0,82.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1053,123610,Napoli,70.0,69.0,67.0,76.0,63.0,73.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1054,123629,Genoa,70.0,69.0,36.0,70.0,69.0,60.0,Genoa,72.0,69.0,37.0,69.0,69.0,61.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1055,137427,Genoa,70.0,68.0,70.0,77.0,53.0,70.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1056,137519,Bologna,70.0,69.0,69.0,70.0,57.0,68.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1057,149185,Sassuolo,70.0,70.0,64.0,68.0,53.0,73.0,Sassuolo,71.0,71.0,66.0,68.0,54.0,74.0,Sassuolo,77.0,71.0,74.0,68.0,56.0,74.0,Sassuolo,77.0,71.0,74.0,68.0,56.0,74.0,Sassuolo,76.0,69.0,76.0,66.0,56.0,72.0,Sassuolo,74.0,68.0,76.0,62.0,55.0,68.0
1058,149667,Crystal Palace,70.0,66.0,36.0,72.0,68.0,73.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1059,157581,Sampdoria,70.0,67.0,67.0,77.0,56.0,69.0,Sampdoria,71.0,66.0,68.0,77.0,57.0,69.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1060,163665,Montpellier HSC,70.0,57.0,70.0,53.0,29.0,76.0,Montpellier HSC,72.0,64.0,75.0,61.0,30.0,76.0,Montpellier HSC,75.0,64.0,75.0,62.0,30.0,76.0,Montpellier HSC,74.0,62.0,74.0,57.0,30.0,76.0,Montpellier HSC,74.0,61.0,74.0,56.0,30.0,74.0,Montpellier HSC,75.0,61.0,76.0,52.0,31.0,75.0
1061,167925,West Ham United,70.0,62.0,72.0,64.0,46.0,72.0,West Ham United,71.0,63.0,75.0,60.0,47.0,74.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1062,171975,Sampdoria,70.0,62.0,33.0,72.0,68.0,78.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1063,178418,Sassuolo,70.0,60.0,74.0,67.0,49.0,73.0,Sassuolo,72.0,59.0,77.0,67.0,50.0,73.0,Sassuolo,74.0,59.0,80.0,65.0,50.0,72.0,Sassuolo,74.0,59.0,80.0,64.0,50.0,72.0,Sassuolo,72.0,58.0,78.0,55.0,49.0,72.0,Sassuolo,73.0,58.0,75.0,52.0,49.0,69.0
1064,192823,Bologna,70.0,67.0,66.0,85.0,53.0,70.0,Bologna,72.0,66.0,67.0,81.0,54.0,67.0,Bologna,71.0,67.0,68.0,75.0,54.0,64.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1065,193421,SD Eibar,70.0,75.0,37.0,61.0,67.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1066,205408,Lazio,70.0,51.0,71.0,69.0,31.0,70.0,Lazio,77.0,59.0,79.0,69.0,36.0,75.0,Genoa,78.0,59.0,79.0,69.0,36.0,73.0,Genoa,77.0,57.0,78.0,69.0,36.0,73.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1067,219712,Sevilla FC,69.0,64.0,69.0,70.0,51.0,64.0,Sevilla FC,71.0,66.0,70.0,69.0,52.0,63.0,Fiorentina,78.0,66.0,78.0,67.0,52.0,72.0,Fiorentina,76.0,67.0,75.0,65.0,54.0,72.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Fiorentina,75.0,67.0,72.0,57.0,58.0,69.0
1068,211300,AS Monaco,69.0,47.0,28.0,87.0,67.0,59.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Manchester United,82.0,70.0,42.0,91.0,79.0,76.0,Manchester United,82.0,70.0,41.0,90.0,79.0,74.0,Manchester United,83.0,73.0,42.0,89.0,81.0,72.0,Manchester United,83.0,72.0,41.0,89.0,81.0,71.0
1069,218667,AS Monaco,69.0,62.0,33.0,82.0,58.0,48.0,AS Monaco,79.0,77.0,45.0,79.0,68.0,60.0,AS Monaco,81.0,78.0,45.0,79.0,69.0,60.0,Manchester City,84.0,81.0,45.0,81.0,72.0,61.0,Manchester City,84.0,83.0,46.0,78.0,72.0,58.0,Manchester City,87.0,83.0,51.0,81.0,76.0,67.0
1070,196932,Arsenal,69.0,53.0,30.0,75.0,65.0,69.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal,69.0,52.0,28.0,69.0,65.0,69.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1071,201093,Leicester City,69.0,62.0,36.0,75.0,70.0,63.0,Manchester United,69.0,63.0,37.0,72.0,69.0,63.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1072,204427,FC Augsburg,69.0,55.0,30.0,81.0,69.0,65.0,FC Augsburg,70.0,56.0,27.0,79.0,71.0,65.0,0,0.0,0.0,0.0,0.0,0.0,0.0,FC Augsburg,68.0,56.0,27.0,79.0,69.0,58.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1073,195272,Udinese,69.0,68.0,66.0,75.0,57.0,73.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Udinese,71.0,69.0,65.0,75.0,58.0,73.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1074,204830,Real Betis,69.0,60.0,30.0,89.0,59.0,58.0,Real Betis,70.0,63.0,30.0,90.0,61.0,56.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1075,199577,RC Celta,69.0,57.0,71.0,55.0,40.0,65.0,RC Celta,73.0,61.0,73.0,54.0,41.0,69.0,RC Celta,77.0,65.0,78.0,49.0,41.0,74.0,RC Celta,77.0,65.0,78.0,43.0,41.0,73.0,Sevilla FC,77.0,65.0,79.0,38.0,41.0,72.0,Sevilla FC,80.0,65.0,81.0,64.0,41.0,75.0
1076,200758,Leicester City,69.0,49.0,68.0,74.0,33.0,74.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1077,204819,FC Girondins de Bordeaux,69.0,55.0,32.0,74.0,68.0,73.0,FC Nantes,72.0,56.0,29.0,64.0,72.0,72.0,FC Nantes,73.0,55.0,30.0,57.0,72.0,77.0,FC Nantes,78.0,64.0,47.0,62.0,77.0,83.0,FC Nantes,77.0,62.0,60.0,57.0,77.0,84.0,0,0.0,0.0,0.0,0.0,0.0,0.0
